carrier_mode,actual_ship,actual_delivery,carrier_posted_service_days,customer_distance,truckload_service_days,all_modes_goal_transit_days,actual_transit_days,otd_designation,load_id_pseudo,carrier_pseudo,origin_zip_3d,dest_zip_3d,ship_dow,ship_week,ship_month,ship_year,lane_zip3_pair,lane_id,distance_bucket
LTL,2022-01-05 16:36:00,2022-01-10 11:44:00,3.0,1144,,3,3,On Time,24597f6314a2,0e32a59c0c8e,172xx,744xx,2,1,1,2022,172xx→744xx,1fc058d81ef8,1k-2k
LTL,2022-01-05 16:36:00,2022-01-07 11:09:00,2.0,722,,2,2,On Time,9652fd043b59,0e32a59c0c8e,172xx,532xx,2,1,1,2022,172xx→532xx,0a1e0897f4a2,500-1k
LTL,2022-01-05 16:36:00,2022-01-06 14:31:00,1.0,23,,1,1,On Time,c963d3666d4d,ae9d1671f54a,752xx,750xx,2,1,1,2022,752xx→750xx,3fefa13d32b6,0-100
LTL,2022-01-05 16:37:00,2022-01-10 10:58:00,2.0,674,,2,3,Late,0723d9cef15d,0e32a59c0c8e,172xx,370xx,2,1,1,2022,172xx→370xx,2c7577221201,500-1k
LTL,2022-01-05 16:38:00,2022-01-10 16:49:00,1.0,377,,1,3,Late,2b9d8c27936c,0e32a59c0c8e,172xx,010xx,2,1,1,2022,172xx→010xx,1e7ea4509550,250-500
LTL,2022-01-05 16:56:00,2022-01-18 13:06:00,5.0,2377,,5,9,Late,9fdd656ab3b5,0e32a59c0c8e,441xx,958xx,2,1,1,2022,441xx→958xx,ee3b8f76862e,2k+
LTL,2022-01-05 16:58:00,2022-01-14 16:04:00,7.0,2439,,7,7,On Time,ae88648825c3,0e32a59c0c8e,441xx,932xx,2,1,1,2022,441xx→932xx,c6a3e44b7125,2k+
LTL,2022-01-05 16:59:00,2022-01-06 11:24:00,1.0,108,,1,1,On Time,91d98ad052e8,0e32a59c0c8e,441xx,165xx,2,1,1,2022,OH→PA,f8168e898540,100-250
LTL,2022-01-05 17:00:00,2022-01-12 08:31:00,2.0,364,,2,5,Late,8374341c95e4,0e32a59c0c8e,441xx,186xx,2,1,1,2022,OH→PA,f8168e898540,250-500
LTL,2022-01-05 17:00:00,2022-01-07 11:19:00,2.0,600,,2,2,On Time,fa83c8e0d544,0e32a59c0c8e,441xx,296xx,2,1,1,2022,441xx→296xx,4295746bd894,500-1k
LTL,2022-01-05 17:01:00,2022-01-13 14:07:00,4.0,1727,,4,6,Late,a82bc3678b03,0e32a59c0c8e,441xx,841xx,2,1,1,2022,441xx→841xx,953b4535398a,1k-2k
LTL,2022-01-05 17:06:00,2022-01-06 14:54:00,1.0,472,,1,1,On Time,b93610490947,0e32a59c0c8e,840xx,898xx,2,1,1,2022,840xx→898xx,e749638e8f89,250-500
LTL,2022-01-05 17:27:00,2022-01-13 15:42:00,6.0,2073,,6,6,On Time,4c48062cacd3,ae9d1671f54a,980xx,750xx,2,1,1,2022,980xx→750xx,73f25041affe,2k+
LTL,2022-01-05 17:41:00,2022-01-07 11:14:00,2.0,439,,2,2,On Time,2c798eccd359,d29d021b03f6,441xx,075xx,2,1,1,2022,441xx→075xx,c74801459043,250-500
Truckload,2022-01-05 18:00:00,2022-01-07 13:00:00,,953,2.0,2,2,On Time,74ac949665aa,a1f6e862ef0a,750xx,857xx,2,1,1,2022,750xx→857xx,316d5cb5cb70,500-1k
LTL,2022-01-05 18:56:00,2022-01-10 12:09:00,3.0,834,,3,3,On Time,755bcb436497,cfd59abc9d4b,750xx,300xx,2,1,1,2022,750xx→300xx,7a6662aa8770,500-1k
LTL,2022-01-05 18:56:00,2022-01-10 12:09:00,3.0,834,,3,3,On Time,7b7e42ffd967,cfd59abc9d4b,750xx,300xx,2,1,1,2022,750xx→300xx,7a6662aa8770,500-1k
LTL,2022-01-05 18:56:00,2022-01-10 09:00:00,3.0,1330,,3,3,On Time,92f6af5421ca,cfd59abc9d4b,750xx,331xx,2,1,1,2022,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2022-01-05 18:56:00,2022-01-06 10:17:00,1.0,210,,1,1,On Time,b1c025721008,cfd59abc9d4b,750xx,786xx,2,1,1,2022,750xx→786xx,1fbad45c0c42,100-250
LTL,2022-01-05 19:06:00,2022-01-07 11:07:00,2.0,975,,2,2,On Time,a994ccd044de,b8e932b33b01,857xx,750xx,2,1,1,2022,857xx→750xx,987e93264198,500-1k
LTL,2022-01-05 20:05:00,2022-01-10 10:58:00,3.0,1330,,3,3,On Time,0ae5a0625515,0e32a59c0c8e,750xx,331xx,2,1,1,2022,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2022-01-05 20:06:00,2022-01-11 14:48:00,3.0,1120,,3,4,Late,a37e8a277bac,0e32a59c0c8e,750xx,437xx,2,1,1,2022,750xx→437xx,e90cad969646,1k-2k
LTL,2022-01-05 20:06:00,2022-01-11 14:27:00,3.0,981,,3,4,Late,0e528dbf1e36,0e32a59c0c8e,750xx,416xx,2,1,1,2022,750xx→416xx,d51f3f996d1a,500-1k
LTL,2022-01-05 20:08:00,2022-01-12 14:46:00,3.0,852,,3,5,Late,3f2a6a9175eb,0e32a59c0c8e,750xx,812xx,2,1,1,2022,TX→CO,6e4b0c68ae08,500-1k
LTL,2022-01-05 20:09:00,2022-01-11 11:35:00,4.0,1389,,4,4,On Time,e526be342716,0e32a59c0c8e,750xx,171xx,2,1,1,2022,750xx→171xx,7d97bd9a7e41,1k-2k
LTL,2022-01-05 20:09:00,2022-01-07 12:59:00,2.0,624,,2,2,On Time,c7289be097a7,0e32a59c0c8e,750xx,630xx,2,1,1,2022,750xx→630xx,508360e92ddd,500-1k
LTL,2022-01-05 20:10:00,2022-01-10 12:46:00,3.0,1287,,3,3,On Time,dcdf94a6f39f,0e32a59c0c8e,750xx,155xx,2,1,1,2022,750xx→155xx,62d38a9082b5,1k-2k
LTL,2022-01-05 20:11:00,2022-01-07 13:00:00,2.0,501,,2,2,On Time,87b4d798b2e9,0e32a59c0c8e,750xx,641xx,2,1,1,2022,750xx→641xx,fee6b891ea28,500-1k
LTL,2022-01-05 20:12:00,2022-01-11 11:17:00,2.0,999,,2,4,Late,f1db3f5fb866,0e32a59c0c8e,750xx,532xx,2,1,1,2022,750xx→532xx,c3a058c73a07,500-1k
LTL,2022-01-05 20:12:00,2022-01-11 08:20:00,4.0,1402,,4,4,On Time,b97e2b15e9b1,0e32a59c0c8e,750xx,935xx,2,1,1,2022,750xx→935xx,66220f846f0e,1k-2k
LTL,2022-01-05 20:12:00,2022-01-07 14:47:00,2.0,975,,2,2,On Time,392e1c9bdb41,0e32a59c0c8e,750xx,857xx,2,1,1,2022,750xx→857xx,316d5cb5cb70,500-1k
LTL,2022-01-05 20:13:00,2022-01-12 15:38:00,5.0,2243,,5,5,On Time,94e31cf1e9d3,0e32a59c0c8e,750xx,974xx,2,1,1,2022,750xx→974xx,f991c197b381,2k+
LTL,2022-01-05 20:13:00,2022-01-11 20:32:00,7.0,1422,,7,4,Delivered Early,22bd2cf6e073,0e32a59c0c8e,750xx,893xx,2,1,1,2022,750xx→893xx,c118f0cff7b9,1k-2k
LTL,2022-01-05 20:14:00,2022-01-11 09:58:00,3.0,1037,,3,4,Late,a80cb6d32f01,0e32a59c0c8e,750xx,253xx,2,1,1,2022,750xx→253xx,25655894d92e,1k-2k
LTL,2022-01-05 20:14:00,2022-01-11 08:26:00,4.0,1627,,4,4,On Time,4bc5d7c2fe62,0e32a59c0c8e,750xx,136xx,2,1,1,2022,750xx→136xx,97b38839a880,1k-2k
LTL,2022-01-05 20:14:00,2022-01-10 13:03:00,3.0,999,,3,3,On Time,b487594b3871,0e32a59c0c8e,750xx,532xx,2,1,1,2022,750xx→532xx,c3a058c73a07,500-1k
LTL,2022-01-05 20:28:00,2022-01-10 11:51:00,3.0,1054,,3,3,On Time,86415b3181d6,ae9d1671f54a,544xx,290xx,2,1,1,2022,WI→SC,3c78f6b36a64,1k-2k
LTL,2022-01-05 20:28:00,2022-01-10 10:48:00,3.0,858,,3,3,On Time,442e1ba2429e,ae9d1671f54a,544xx,307xx,2,1,1,2022,WI→GA,a56959534f8c,500-1k
LTL,2022-01-05 20:28:00,2022-01-10 09:19:00,2.0,728,,2,3,Late,bfe2feb75174,ae9d1671f54a,544xx,370xx,2,1,1,2022,544xx→370xx,86ce43e337a2,500-1k
LTL,2022-01-05 20:28:00,2022-01-07 10:47:00,2.0,619,,2,2,On Time,e9c2e64bc718,ae9d1671f54a,544xx,441xx,2,1,1,2022,544xx→441xx,edda6970a7c9,500-1k
LTL,2022-01-05 23:56:00,2022-01-06 11:24:00,2.0,80,,2,1,Delivered Early,81c3c55cb748,b8e932b33b01,857xx,851xx,2,1,1,2022,857xx→851xx,0e8a3bb14bb0,0-100
LTL,2022-01-06 06:27:00,2022-01-11 12:08:00,3.0,1710,,3,3,On Time,e379d6ff98ff,0e32a59c0c8e,750xx,010xx,3,1,1,2022,750xx→010xx,a935aa4c7db8,1k-2k
LTL,2022-01-06 06:27:00,2022-01-11 11:56:00,3.0,844,,3,3,On Time,1b5080ad5143,0e32a59c0c8e,750xx,402xx,3,1,1,2022,750xx→402xx,3ad6db8b095c,500-1k
LTL,2022-01-06 06:27:00,2022-01-11 11:35:00,3.0,1389,,3,3,On Time,d31fc140b8f6,0e32a59c0c8e,750xx,171xx,3,1,1,2022,750xx→171xx,7d97bd9a7e41,1k-2k
LTL,2022-01-06 06:27:00,2022-01-10 13:39:00,3.0,1325,,3,2,Delivered Early,0cc6d71b5313,0e32a59c0c8e,750xx,157xx,3,1,1,2022,750xx→157xx,5a6fb418476f,1k-2k
LTL,2022-01-06 06:27:00,2022-01-10 12:32:00,4.0,1286,,4,2,Delivered Early,2af72ce71d0c,0e32a59c0c8e,750xx,498xx,3,1,1,2022,750xx→498xx,5ffe630e7534,1k-2k
LTL,2022-01-06 06:27:00,2022-01-10 12:31:00,2.0,632,,2,2,On Time,aff9c3dc7cde,0e32a59c0c8e,750xx,622xx,3,1,1,2022,TX→IL,d0dc4cedcbbe,500-1k
LTL,2022-01-06 06:27:00,2022-01-10 11:58:00,2.0,1032,,2,2,On Time,d80d85f22331,0e32a59c0c8e,750xx,253xx,3,1,1,2022,750xx→253xx,25655894d92e,1k-2k
LTL,2022-01-06 07:07:00,2022-01-17 11:30:00,3.0,1408,,3,7,Late,bc8c25f87bfe,0e32a59c0c8e,750xx,841xx,3,1,1,2022,750xx→841xx,22a5bad2a7e6,1k-2k
LTL,2022-01-06 07:07:00,2022-01-11 16:37:00,3.0,1218,,3,3,On Time,2cd8d55881b0,0e32a59c0c8e,750xx,827xx,3,1,1,2022,750xx→827xx,2fa8f85b69a2,1k-2k
LTL,2022-01-06 09:16:00,2022-01-07 14:29:00,1.0,265,,1,1,On Time,09a257ec140c,cfd59abc9d4b,750xx,770xx,3,1,1,2022,750xx→770xx,18f3becc55c8,250-500
LTL,2022-01-06 09:16:00,2022-01-07 14:29:00,1.0,265,,1,1,On Time,8cf98d95e298,cfd59abc9d4b,750xx,770xx,3,1,1,2022,750xx→770xx,18f3becc55c8,250-500
LTL,2022-01-06 09:16:00,2022-01-07 14:29:00,1.0,265,,1,1,On Time,06ced61c7111,cfd59abc9d4b,750xx,770xx,3,1,1,2022,750xx→770xx,18f3becc55c8,250-500
LTL,2022-01-06 09:16:00,2022-01-07 14:29:00,1.0,265,,1,1,On Time,b9b488b057fb,cfd59abc9d4b,750xx,770xx,3,1,1,2022,750xx→770xx,18f3becc55c8,250-500
Truckload,2022-01-06 11:00:00,2022-01-12 12:00:00,,2483,5.0,5,4,Delivered Early,315c62d9fb68,54874e5091dc,157xx,925xx,3,1,1,2022,157xx→925xx,18e30e981543,2k+
Truckload,2022-01-06 11:15:00,2022-01-07 08:15:00,,140,1.0,1,1,On Time,34714467926a,bbe323b329a6,756xx,750xx,3,1,1,2022,756xx→750xx,bb0b771afbcf,100-250
LTL,2022-01-06 13:02:00,2022-01-10 11:57:00,2.0,454,,2,2,On Time,b0ea75966908,0e32a59c0c8e,925xx,857xx,3,1,1,2022,925xx→857xx,08c8082ad54e,250-500
LTL,2022-01-06 13:03:00,2022-01-10 16:10:00,1.0,67,,1,2,Late,17659beaac9a,0e32a59c0c8e,925xx,920xx,3,1,1,2022,CA→CA,1d5881ad7f60,0-100
LTL,2022-01-06 13:03:00,2022-01-10 13:03:00,2.0,758,,2,2,On Time,6302693c6609,0e32a59c0c8e,171xx,532xx,3,1,1,2022,171xx→532xx,f53efea610da,500-1k
LTL,2022-01-06 13:04:00,2022-01-07 17:29:00,1.0,257,,1,1,On Time,10ce748f2bc3,0e32a59c0c8e,925xx,890xx,3,1,1,2022,925xx→890xx,840f4c6c1c9e,250-500
LTL,2022-01-06 13:14:00,2022-01-11 15:07:00,1.0,207,,1,3,Late,9690386a29bb,0e32a59c0c8e,841xx,829xx,3,1,1,2022,841xx→829xx,b0e2716076f5,100-250
LTL,2022-01-06 13:56:00,2022-01-10 14:04:00,1.0,170,,1,2,Late,8ac06862725e,de78ac80b8a6,160xx,172xx,3,1,1,2022,160xx→172xx,2682b06233b6,100-250
LTL,2022-01-06 13:56:00,2022-01-07 11:10:00,1.0,273,,1,1,On Time,9fa29c58f27a,d29d021b03f6,172xx,441xx,3,1,1,2022,172xx→441xx,969fed89d97f,250-500
LTL,2022-01-06 14:22:00,2022-01-07 15:05:00,1.0,140,,1,1,On Time,3f5c4e97060e,ae9d1671f54a,756xx,750xx,3,1,1,2022,756xx→750xx,bb0b771afbcf,100-250
LTL,2022-01-06 14:43:00,2022-01-10 09:00:00,1.0,293,,1,2,Late,44f5013ab1dc,ae9d1671f54a,441xx,635xx,3,1,1,2022,OH→ON,260519ea21e6,250-500
LTL,2022-01-06 14:45:00,2022-01-19 09:00:00,6.0,2284,,6,9,Late,813030c0ceec,0e32a59c0c8e,172xx,528xx,3,1,1,2022,172xx→528xx,8d9a996dc260,2k+
LTL,2022-01-06 14:45:00,2022-01-14 16:57:00,6.0,2572,,6,6,On Time,760dc1b42fba,0e32a59c0c8e,172xx,925xx,3,1,1,2022,172xx→925xx,400d9ef6fd85,2k+
LTL,2022-01-06 14:45:00,2022-01-10 11:15:00,2.0,675,,2,2,On Time,1ff67b32aa8d,0e32a59c0c8e,172xx,300xx,3,1,1,2022,172xx→300xx,57bdbf6081be,500-1k
LTL,2022-01-06 14:46:00,2022-01-10 12:20:00,1.0,126,,1,2,Late,4a711d46f69e,0e32a59c0c8e,172xx,175xx,3,1,1,2022,172xx→175xx,0b1814b9c648,100-250
LTL,2022-01-06 15:15:00,2022-01-07 12:08:00,2.0,448,,2,1,Delivered Early,4a0eaeb58194,de78ac80b8a6,240xx,301xx,3,1,1,2022,240xx→301xx,c37a17be8ca3,250-500
LTL,2022-01-06 15:16:00,2022-01-07 09:53:00,1.0,231,,1,1,On Time,af66c81a0897,0e32a59c0c8e,898xx,841xx,3,1,1,2022,898xx→841xx,c3175db902ef,100-250
LTL,2022-01-06 15:28:00,2022-01-07 12:06:00,1.0,133,,1,1,On Time,3445aaa60472,0e32a59c0c8e,441xx,432xx,3,1,1,2022,441xx→432xx,4d9dec4c0466,100-250
LTL,2022-01-06 15:29:00,2022-01-11 13:13:00,2.0,538,,2,3,Late,dca1f3a9fa65,0e32a59c0c8e,441xx,370xx,3,1,1,2022,441xx→370xx,fc2f98c6b522,500-1k
LTL,2022-01-06 15:30:00,2022-01-12 13:23:00,2.0,399,,2,4,Late,7c1cf411532d,0e32a59c0c8e,441xx,210xx,3,1,1,2022,441xx→210xx,3766c81e7299,250-500
LTL,2022-01-06 15:30:00,2022-01-10 08:29:00,1.0,320,,1,2,Late,5811553858b1,0e32a59c0c8e,441xx,170xx,3,1,1,2022,441xx→170xx,07f9f82b870b,250-500
LTL,2022-01-06 15:31:00,2022-01-12 16:12:00,5.0,2062,,5,4,Delivered Early,d188e1c08a76,0e32a59c0c8e,441xx,853xx,3,1,1,2022,441xx→853xx,dbdf8c6e5f3a,2k+
LTL,2022-01-06 15:31:00,2022-01-11 13:13:00,2.0,538,,2,3,Late,16fe58e6f590,0e32a59c0c8e,441xx,370xx,3,1,1,2022,441xx→370xx,fc2f98c6b522,500-1k
LTL,2022-01-06 15:32:00,2022-01-12 11:48:00,2.0,434,,2,4,Late,f8221b84bcc4,0e32a59c0c8e,441xx,080xx,3,1,1,2022,OH→NJ,0551bcbe663f,250-500
LTL,2022-01-06 15:32:00,2022-01-11 11:32:00,2.0,561,,2,3,Late,06aed2185958,0e32a59c0c8e,441xx,630xx,3,1,1,2022,441xx→630xx,d61f979cfbfe,500-1k
LTL,2022-01-06 15:32:00,2022-01-10 11:35:00,2.0,486,,2,2,On Time,782c3bd97f42,0e32a59c0c8e,441xx,274xx,3,1,1,2022,441xx→274xx,16f84fa2714e,250-500
LTL,2022-01-06 15:33:00,2022-01-12 10:29:00,2.0,361,,2,4,Late,5c4549accb19,0e32a59c0c8e,441xx,212xx,3,1,1,2022,441xx→212xx,4c0af4c082d8,250-500
LTL,2022-01-06 15:33:00,2022-01-11 12:28:00,2.0,457,,2,3,Late,5c79e2688a7d,0e32a59c0c8e,441xx,088xx,3,1,1,2022,441xx→088xx,ccc57190c87e,250-500
LTL,2022-01-06 15:33:00,2022-01-10 11:29:00,2.0,309,,2,2,On Time,39467b41ab38,0e32a59c0c8e,441xx,226xx,3,1,1,2022,441xx→226xx,120b875371b5,250-500
LTL,2022-01-06 15:34:00,2022-01-10 11:11:00,2.0,975,,2,2,On Time,cd9dc001cb4b,0e32a59c0c8e,857xx,750xx,3,1,1,2022,857xx→750xx,987e93264198,500-1k
LTL,2022-01-06 15:34:00,2022-01-07 12:48:00,1.0,349,,1,1,On Time,12bc16f4c1cd,0e32a59c0c8e,441xx,402xx,3,1,1,2022,441xx→402xx,7771d6d9785a,250-500
LTL,2022-01-06 15:35:00,2022-01-10 11:11:00,2.0,953,,2,2,On Time,9dcf677cb683,0e32a59c0c8e,857xx,750xx,3,1,1,2022,857xx→750xx,987e93264198,500-1k
LTL,2022-01-06 15:45:00,2022-01-10 13:47:00,2.0,518,,2,2,On Time,10e5ba53878f,0e32a59c0c8e,293xx,172xx,3,1,1,2022,293xx→172xx,c0607aebfc95,500-1k
LTL,2022-01-06 15:47:00,2022-01-10 11:11:00,2.0,965,,2,2,On Time,763796680d82,0e32a59c0c8e,293xx,750xx,3,1,1,2022,SO→SO,144ab6501cad,500-1k
LTL,2022-01-06 15:50:00,2022-01-11 12:16:00,4.0,2662,,4,3,Delivered Early,565cc129f031,0e32a59c0c8e,240xx,956xx,3,1,1,2022,240xx→956xx,f7a4c58683dc,2k+
LTL,2022-01-06 15:50:00,2022-01-11 11:21:00,3.0,1341,,3,3,On Time,11df3bbad421,ae9d1671f54a,750xx,172xx,3,1,1,2022,750xx→172xx,306c2c9f4f41,1k-2k
LTL,2022-01-06 15:59:00,2022-01-10 10:26:00,3.0,1049,,3,2,Delivered Early,59374762a579,5797a633da7c,727xx,172xx,3,1,1,2022,727xx→172xx,058457a86928,1k-2k
LTL,2022-01-06 16:15:00,2022-01-10 12:20:00,2.0,1005,,2,2,On Time,5956c46c9e79,ae9d1671f54a,750xx,532xx,3,1,1,2022,750xx→532xx,c3a058c73a07,1k-2k
LTL,2022-01-06 16:24:00,2022-01-07 15:03:00,1.0,154,,1,1,On Time,d783ff534da4,ae9d1671f54a,765xx,750xx,3,1,1,2022,765xx→750xx,45b1a5be6ac0,100-250
LTL,2022-01-06 16:24:00,2022-01-07 15:03:00,1.0,154,,1,1,On Time,df760581a7a3,ae9d1671f54a,765xx,750xx,3,1,1,2022,765xx→750xx,45b1a5be6ac0,100-250
LTL,2022-01-06 16:24:00,2022-01-07 11:51:00,1.0,147,,1,1,On Time,d86db64b569a,ae9d1671f54a,765xx,750xx,3,1,1,2022,765xx→750xx,45b1a5be6ac0,100-250
LTL,2022-01-06 16:38:00,2022-01-14 13:17:00,6.0,2073,,6,6,On Time,17c59b243fe0,ae9d1671f54a,980xx,750xx,3,1,1,2022,980xx→750xx,73f25041affe,2k+
LTL,2022-01-06 16:57:00,2022-01-07 13:59:00,1.0,12,,1,1,On Time,8a19e57ff523,cfd59abc9d4b,750xx,750xx,3,1,1,2022,750xx→750xx,8c225bc596a2,0-100
LTL,2022-01-06 16:59:00,2022-01-13 15:40:00,3.0,1462,,3,5,Late,deabddf98a40,0e32a59c0c8e,773xx,172xx,3,1,1,2022,773xx→172xx,24fe150024ed,1k-2k
LTL,2022-01-06 16:59:00,2022-01-10 16:35:00,2.0,1405,,2,2,On Time,73604d692f69,0e32a59c0c8e,750xx,925xx,3,1,1,2022,750xx→925xx,d1a575750a63,1k-2k
LTL,2022-01-06 17:00:00,2022-01-11 09:31:00,1.0,412,,1,3,Late,a6b8abcf1972,0e32a59c0c8e,172xx,015xx,3,1,1,2022,172xx→015xx,1852fa6646ed,250-500
LTL,2022-01-06 17:00:00,2022-01-10 10:41:00,2.0,1400,,2,2,On Time,6537e3f796e4,0e32a59c0c8e,750xx,841xx,3,1,1,2022,750xx→841xx,22a5bad2a7e6,1k-2k
LTL,2022-01-06 17:01:00,2022-01-12 13:10:00,4.0,1391,,4,4,On Time,d6466fc33a0c,0e32a59c0c8e,172xx,760xx,3,1,1,2022,172xx→760xx,9fa18a04429b,1k-2k
LTL,2022-01-06 17:01:00,2022-01-12 09:38:00,4.0,1684,,4,4,On Time,21760a2d43e1,0e32a59c0c8e,172xx,797xx,3,1,1,2022,172xx→797xx,1531d770092c,1k-2k
LTL,2022-01-06 17:02:00,2022-01-12 16:27:00,6.0,2802,,6,4,Delivered Early,4de36da2fb21,0e32a59c0c8e,172xx,953xx,3,1,1,2022,172xx→953xx,a865561dad7f,2k+
LTL,2022-01-06 17:02:00,2022-01-11 11:21:00,3.0,742,,3,3,On Time,fe389d14f31d,0e32a59c0c8e,172xx,420xx,3,1,1,2022,172xx→420xx,fed59cb0e1a8,500-1k
LTL,2022-01-06 17:03:00,2022-01-17 17:31:00,5.0,2203,,5,7,Late,9e29e61715e8,0e32a59c0c8e,172xx,855xx,3,1,1,2022,172xx→855xx,cf17ef6e2f8c,2k+
LTL,2022-01-06 17:04:00,2022-01-10 08:38:00,1.0,351,,1,2,Late,beaf9abacbd5,0e32a59c0c8e,172xx,121xx,3,1,1,2022,172xx→121xx,e857eeabbf35,250-500
LTL,2022-01-06 17:05:00,2022-01-10 11:15:00,2.0,604,,2,2,On Time,e11e1c370a03,0e32a59c0c8e,172xx,306xx,3,1,1,2022,172xx→306xx,44b6ed176561,500-1k
LTL,2022-01-06 17:05:00,2022-01-10 11:10:00,1.0,230,,1,2,Late,c37839906913,0e32a59c0c8e,172xx,241xx,3,1,1,2022,172xx→241xx,007131d2294b,100-250
LTL,2022-01-06 17:06:00,2022-01-19 14:38:00,6.0,2730,,6,9,Late,b41eb18fc50b,0e32a59c0c8e,172xx,972xx,3,1,1,2022,172xx→972xx,fde6a533aefc,2k+
LTL,2022-01-06 17:07:00,2022-01-13 16:56:00,5.0,2095,,5,5,On Time,b17abd96bf64,0e32a59c0c8e,441xx,890xx,3,1,1,2022,441xx→890xx,b780615154b6,2k+
LTL,2022-01-06 17:07:00,2022-01-11 13:47:00,2.0,674,,2,3,Late,c74ee2b64ae7,0e32a59c0c8e,172xx,370xx,3,1,1,2022,172xx→370xx,2c7577221201,500-1k
LTL,2022-01-06 17:07:00,2022-01-10 11:15:00,2.0,662,,2,2,On Time,aa7e248712fc,0e32a59c0c8e,172xx,300xx,3,1,1,2022,172xx→300xx,57bdbf6081be,500-1k
LTL,2022-01-06 17:07:00,2022-01-10 08:29:00,1.0,320,,1,2,Late,1c075e02a537,0e32a59c0c8e,441xx,170xx,3,1,1,2022,441xx→170xx,07f9f82b870b,250-500
LTL,2022-01-06 17:08:00,2022-01-20 14:05:00,5.0,2095,,5,10,Late,b8231fc502c9,0e32a59c0c8e,441xx,890xx,3,1,1,2022,441xx→890xx,b780615154b6,2k+
LTL,2022-01-06 17:08:00,2022-01-17 10:02:00,5.0,2098,,5,7,Late,953a37fb8449,0e32a59c0c8e,172xx,597xx,3,1,1,2022,172xx→597xx,90e919b76c07,2k+
LTL,2022-01-06 17:08:00,2022-01-14 12:40:00,6.0,2005,,6,6,On Time,c725ec699fcd,0e32a59c0c8e,172xx,841xx,3,1,1,2022,172xx→841xx,0e8a611999fa,2k+
LTL,2022-01-06 17:08:00,2022-01-12 13:28:00,4.0,1461,,4,4,On Time,cbf3acd79b42,0e32a59c0c8e,441xx,782xx,3,1,1,2022,441xx→782xx,290680ee715d,1k-2k
LTL,2022-01-06 17:08:00,2022-01-07 12:07:00,1.0,133,,1,1,On Time,695ff1535eb5,0e32a59c0c8e,441xx,432xx,3,1,1,2022,441xx→432xx,4d9dec4c0466,100-250
LTL,2022-01-06 17:09:00,2022-01-18 11:18:00,5.0,2354,,5,8,Late,af0fbe4ad01e,0e32a59c0c8e,441xx,977xx,3,1,1,2022,441xx→977xx,14471a1caaa5,2k+
LTL,2022-01-06 17:09:00,2022-01-14 15:28:00,3.0,1144,,3,6,Late,f57c03470328,0e32a59c0c8e,172xx,744xx,3,1,1,2022,172xx→744xx,1fc058d81ef8,1k-2k
LTL,2022-01-06 17:09:00,2022-01-11 09:18:00,2.0,447,,2,3,Late,0df9b35b04f0,0e32a59c0c8e,441xx,230xx,3,1,1,2022,441xx→230xx,1169ce3f2edd,250-500
LTL,2022-01-06 17:10:00,2022-01-17 15:46:00,5.0,1936,,5,7,Late,0c9e286cd311,0e32a59c0c8e,172xx,840xx,3,1,1,2022,172xx→840xx,27b31c20400b,1k-2k
LTL,2022-01-06 17:10:00,2022-01-12 13:36:00,4.0,1516,,4,4,On Time,3e46ec71cafd,0e32a59c0c8e,172xx,786xx,3,1,1,2022,172xx→786xx,22b139d77d8b,1k-2k
LTL,2022-01-06 17:10:00,2022-01-11 11:33:00,2.0,561,,2,3,Late,4a756ed7d471,0e32a59c0c8e,441xx,630xx,3,1,1,2022,441xx→630xx,d61f979cfbfe,500-1k
LTL,2022-01-06 17:22:00,2022-01-10 15:04:00,3.0,960,,3,2,Delivered Early,42ca58691a8f,ae9d1671f54a,544xx,229xx,3,1,1,2022,WI→VA,4a9aa4408ebd,500-1k
LTL,2022-01-06 17:23:00,2022-01-10 09:45:00,2.0,619,,2,2,On Time,3239cee912df,ae9d1671f54a,544xx,441xx,3,1,1,2022,544xx→441xx,edda6970a7c9,500-1k
Truckload,2022-01-06 18:00:00,2022-01-10 12:00:00,,1472,3.0,3,2,Delivered Early,bb3a10e78db0,f5f26adba0a6,750xx,898xx,3,1,1,2022,750xx→898xx,d93723bc9be8,1k-2k
LTL,2022-01-06 18:03:00,2022-01-12 12:12:00,3.0,1081,,3,4,Late,a2e8477eda6f,d29d021b03f6,544xx,750xx,3,1,1,2022,544xx→750xx,6db8e3968ac0,1k-2k
LTL,2022-01-06 18:45:00,2022-01-13 15:40:00,5.0,1998,,5,5,On Time,012d58e507fb,0e32a59c0c8e,840xx,172xx,3,1,1,2022,840xx→172xx,88f074467cc4,1k-2k
LTL,2022-01-06 19:11:00,2022-01-12 09:54:00,2.0,686,,2,4,Late,4e61416fdfe0,cfd59abc9d4b,750xx,370xx,3,1,1,2022,750xx→370xx,7ea2728a98ad,500-1k
LTL,2022-01-06 19:11:00,2022-01-10 10:32:00,2.0,1044,,2,2,On Time,57153b636858,cfd59abc9d4b,750xx,282xx,3,1,1,2022,750xx→282xx,4a21ca336a3f,1k-2k
LTL,2022-01-06 19:11:00,2022-01-10 09:24:00,3.0,1330,,3,2,Delivered Early,c3e1edaea370,cfd59abc9d4b,750xx,331xx,3,1,1,2022,750xx→331xx,0cc9339fa45f,1k-2k
